41, 92, 184, 96, 182, 156, 38, 151, 0.8500526547431946, 0, 0.9999998807907104
525, 138, 712, 142, 712, 181, 525, 177, 0.9967784285545349, 0, 1.0
442, 575, 853, 577, 853, 625, 442, 623, 0.891069769859314, 0, 1.0
415, 644, 801, 644, 801, 683, 415, 683, 0.9584315419197083, 0, 1.0
442, 777, 821, 777, 821, 908, 442, 908, 0.9977186918258667, 0, 0.9871429800987244
372, 938, 869, 938, 869, 984, 372, 984, 0.9901726245880127, 0, 1.0
47, 1129, 614, 1129, 614, 1168, 47, 1168, 0.9766715168952942, 0, 1.0
212, 1239, 353, 1239, 353, 1290, 212, 1290, 0.9990959167480469, 0, 1.0
1047, 1237, 1200, 1237, 1200, 1294, 1047, 1294, 0.997263491153717, 0, 1.0
207, 1308, 324, 1313, 321, 1357, 205, 1352, 0.9096204042434692, 0, 1.0
207, 1451, 351, 1446, 353, 1497, 210, 1501, 0.9988153576850891, 0, 1.0
1050, 1451, 1198, 1451, 1198, 1501, 1050, 1501, 0.9535996317863464, 0, 1.0
207, 1522, 321, 1522, 321, 1564, 207, 1564, 0.9808231592178345, 0, 0.9999997615814209
207, 1660, 353, 1660, 353, 1711, 207, 1711, 0.9883192181587219, 0, 1.0
1052, 1660, 1198, 1660, 1198, 1711, 1052, 1711, 0.9983611106872559, 0, 1.0
207, 1731, 319, 1731, 319, 1773, 207, 1773, 0.9868927597999573, 0, 0.9999985694885254
979, 1731, 1196, 1731, 1196, 1773, 979, 1773, 0.8366937637329102, 0, 1.0
242, 1869, 390, 1869, 390, 1920, 242, 1920, 0.7344021201133728, 0, 0.8071950078010559
212, 1879, 244, 1879, 244, 1913, 212, 1913, 0.9957775473594666, 0, 0.9974296689033508
1052, 1872, 1198, 1872, 1198, 1922, 1052, 1922, 0.9987187385559082, 0, 1.0
212, 1941, 294, 1941, 294, 1987, 212, 1987, 0.9989758729934692, 0, 0.9999425411224365
436, 2127, 808, 2127, 808, 2166, 436, 2166, 0.9960470199584961, 0, 1.0
234, 86, 1180, 119, 1177, 260, 231, 226, 0.8796679377555847, 0, 1.0
244, 280, 1173, 296, 1170, 433, 241, 416, 0.9913961291313171, 0, 0.9999983310699463
286, 463, 971, 476, 971, 560, 286, 546, 0.7332339882850647, 0, 0.9999810457229614
1116, 418, 1858, 418, 1858, 550, 1116, 550, 0.9987871646881104, 0, 0.9999855756759644
680, 466, 1101, 443, 1106, 550, 685, 573, 0.9716805219650269, 0, 0.9194108247756958
805, 803, 1800, 800, 1800, 951, 805, 953, 0.9651190042495728, 0, 1.0
663, 1081, 1892, 1081, 1892, 1239, 663, 1239, 0.9342146515846252, 0, 1.0
634, 1445, 948, 1435, 951, 1496, 637, 1507, 0.913883626461029, 0, 1.0
627, 1530, 1915, 1535, 1915, 1596, 627, 1591, 0.9187566041946411, 0, 0.9973493814468384
624, 1606, 1915, 1619, 1915, 1672, 624, 1660, 0.8865705132484436, 0, 0.998932421207428
617, 1680, 1170, 1688, 1170, 1741, 617, 1734, 0.9627380967140198, 0, 0.9999738931655884
1300, 1690, 1920, 1700, 1920, 1751, 1300, 1741, 0.9109939336776733, 0, 1.0
601, 1807, 1295, 1813, 1295, 1871, 601, 1866, 0.9718124270439148, 0, 1.0
1397, 1823, 1938, 1838, 1938, 1892, 1397, 1876, 0.992150068283081, 0, 1.0
295, 2108, 1093, 2124, 1091, 2292, 293, 2277, 0.710024893283844, 0, 0.9303606748580933
1387, 2136, 2167, 2142, 2167, 2312, 1387, 2307, 0.6524996161460876, 1, 0.6850379705429077
1556, 309, 1802, 302, 1806, 401, 1559, 407, 0.9992036819458008, 0, 0.9999580383300781
675, 333, 941, 333, 941, 428, 675, 428, 0.9661077260971069, 0, 0.9994300007820129
156, 508, 2161, 455, 2167, 665, 162, 718, 0.9784107208251953, 0, 1.0
1327, 931, 1569, 928, 1586, 1927, 1343, 1931, 0.8394442796707153, 0, 0.999998927116394
1639, 931, 1895, 921, 1935, 1941, 1679, 1951, 0.8599250912666321, 0, 0.9999998807907104
1526, 1937, 1796, 1954, 1792, 2026, 1523, 2009, 0.9137415885925293, 0, 0.9897492527961731
1363, 2070, 1945, 2094, 1942, 2165, 1360, 2142, 0.9301538467407227, 0, 0.9999998807907104
1367, 2165, 1939, 2186, 1935, 2264, 1363, 2244, 0.9680216908454895, 0, 1.0
782, 255, 870, 262, 866, 311, 778, 305, 0.9700343608856201, 0, 0.967807412147522
492, 268, 740, 275, 740, 302, 492, 296, 0.8679107427597046, 0, 0.9953306913375854
924, 271, 1010, 271, 1010, 327, 924, 327, 0.1418820470571518, 1, 0.7852252721786499
990, 275, 1096, 275, 1096, 330, 990, 330, 0.9627342224121094, 0, 0.9631569981575012
284, 417, 630, 417, 630, 549, 284, 549, 0.9903410077095032, 0, 0.9999978542327881
705, 460, 1070, 460, 1070, 547, 705, 547, 0.9936707019805908, 0, 1.0
312, 560, 585, 554, 589, 692, 316, 699, 0.8458210229873657, 0, 0.9999228715896606
708, 560, 1072, 560, 1072, 641, 708, 641, 0.8411842584609985, 0, 0.9999954700469971
596, 750, 780, 746, 781, 803, 597, 807, 0.9374780058860779, 0, 1.0
614, 855, 773, 855, 773, 953, 614, 953, 0.9986763000488281, 0, 0.9999983310699463
3962, 709, 4203, 709, 4203, 966, 3962, 966, 0.10374298691749573, 1, 0.9290719032287598
600, 748, 3379, 735, 3379, 1136, 600, 1149, 0.9868302345275879, 0, 1.0
3826, 1014, 4203, 1014, 4203, 1253, 3826, 1253, 0.9969320893287659, 1, 0.6443691253662109
3896, 1288, 4203, 1288, 4203, 1449, 3896, 1449, 0.673916757106781, 0, 0.9262170791625977
701, 1310, 3475, 1292, 3475, 1410, 701, 1427, 0.9844645261764526, 0, 0.9999998807907104
3870, 1480, 4111, 1480, 4111, 1658, 3870, 1658, 0.7624764442443848, 1, 0.6407198309898376
1351, 1209, 1772, 1209, 1772, 1762, 1351, 1762, 0.9782161712646484, 0, 0.7017837166786194
119, 1385, 522, 1464, 491, 1608, 88, 1529, 0.18846920132637024, 1, 0.53387451171875
2025, 1617, 2730, 1494, 2774, 1744, 2069, 1867, 0.6225277781486511, 0, 0.9998006224632263
110, 1634, 314, 1665, 301, 1748, 97, 1718, 0.9751224517822266, 1, 0.9870837926864624
1462, 1709, 1759, 1709, 1759, 2336, 1462, 2336, 0.16557960212230682, 1, 0.5054177045822144
2069, 1963, 2747, 1919, 2752, 2007, 2074, 2051, 0.91521155834198, 1, 0.9999998807907104
1932, 2095, 2034, 2095, 2034, 2248, 1932, 2248, 0.1402379423379898, 0, 0.8348106145858765
1910, 2266, 2056, 2266, 2056, 2402, 1910, 2402, 0.2050277441740036, 1, 0.8907349705696106
2198, 2274, 2761, 2288, 2756, 2445, 2193, 2432, 0.6305417418479919, 0, 1.0
1927, 2393, 2038, 2393, 2038, 2441, 1927, 2441, 0.5154910087585449, 0, 0.8075816035270691
691, 2432, 766, 2428, 775, 2660, 700, 2665, 0.2064458429813385, 0, 0.7355054616928101
545, 2459, 593, 2459, 593, 2559, 545, 2559, 0.2273382991552353, 1, 0.6770885586738586
2113, 2450, 2765, 2480, 2761, 2568, 2109, 2537, 0.4878527820110321, 1, 0.9955191612243652
1373, 2875, 1848, 2875, 1848, 3388, 1373, 3388, 0.9696044325828552, 0, 0.9999876022338867
1290, 545, 1884, 612, 1866, 775, 1272, 708, 0.08604864776134491, 0, 0.9296475648880005
793, 1384, 1654, 1445, 1616, 1978, 754, 1917, 0.32877254486083984, 0, 0.8011279702186584
211, 1445, 826, 1410, 856, 1950, 242, 1986, 0.9994809627532959, 0, 0.9210614562034607
1532, 1456, 2009, 1433, 2034, 1966, 1558, 1989, 0.8747808337211609, 1, 0.6240673065185547
1507, 1647, 1514, 1647, 1514, 1662, 1507, 1662, 0.09759049862623215, 1, 0.5886911749839783
1496, 1700, 1507, 1700, 1507, 1800, 1496, 1800, 0.0, 0, 0.7427463531494141
1259, 2302, 2001, 2317, 1999, 2422, 1257, 2407, 0.20827919244766235, 1, 0.9256260991096497
105, 185, 474, 185, 474, 219, 105, 219, 0.9272556304931641, 0, 1.0
94, 237, 504, 237, 504, 271, 94, 271, 0.9866906404495239, 0, 1.0
93, 283, 505, 281, 505, 318, 93, 320, 0.9411424398422241, 0, 1.0
93, 330, 504, 329, 504, 364, 93, 365, 0.9585984945297241, 0, 1.0
94, 378, 463, 378, 463, 412, 94, 412, 0.873247504234314, 0, 1.0
93, 423, 507, 423, 507, 460, 93, 460, 0.9661377668380737, 0, 1.0
90, 472, 266, 474, 266, 513, 90, 511, 0.7817813158035278, 0, 1.0
171, 187, 665, 199, 661, 361, 167, 349, 0.9945635795593262, 0, 0.9821528792381287
165, 390, 652, 400, 651, 467, 164, 457, 0.8842472434043884, 0, 0.8533679842948914
346, 555, 490, 555, 490, 594, 346, 594, 0.8642159700393677, 0, 0.8031014800071716
1460, 466, 1539, 466, 1539, 863, 1460, 863, 0.9370303750038147, 0, 0.9999995231628418
1588, 466, 1689, 466, 1689, 1150, 1588, 1150, 0.9869677424430847, 0, 1.0
362, 928, 1979, 887, 1988, 1230, 372, 1271, 0.9628117084503174, 0, 0.9999476671218872
1343, 1285, 1995, 1275, 1995, 1353, 1343, 1363, 0.9556232690811157, 0, 0.8906710743904114
525, 1173, 1767, 1133, 1773, 1353, 531, 1393, 0.9934810996055603, 0, 1.0
1125, 1440, 1813, 1426, 1813, 1516, 1125, 1530, 0.8480536937713623, 0, 1.0
1852, 2019, 1956, 2019, 1956, 2110, 1852, 2110, 0.6697912812232971, 0, 0.8485367298126221
1353, 2036, 1747, 2036, 1747, 2093, 1353, 2093, 0.8448407649993896, 1, 0.9999185800552368
861, 455, 1523, 448, 1526, 778, 864, 785, 0.9985182285308838, 0, 1.0
861, 778, 1546, 778, 1546, 1135, 861, 1135, 0.9993730187416077, 0, 0.9999996423721313
688, 1183, 1719, 1169, 1722, 1445, 691, 1458, 0.996523380279541, 0, 0.9966462254524231
1943, 776, 2171, 786, 2116, 1926, 1888, 1916, 0.8753790259361267, 1, 0.5709858536720276
412, 970, 3423, 914, 3432, 1297, 420, 1353, 0.9993223547935486, 0, 1.0
394, 1453, 3467, 1392, 3467, 1540, 394, 1601, 0.960319995880127, 0, 1.0
3896, 2324, 3927, 2324, 3927, 2341, 3896, 2341, 0.039551105350255966, 0, 0.5208533406257629
15, 510, 631, 511, 631, 546, 15, 545, 0.9174900054931641, 0, 0.9999996423721313
11, 566, 598, 567, 598, 604, 11, 603, 0.7738645076751709, 0, 0.9999990463256836
220, 58, 232, 58, 232, 65, 220, 65, 0.04150403290987015, 0, 0.5833412408828735
247, 50, 428, 52, 428, 80, 247, 78, 0.9977148175239563, 0, 0.9999998807907104
320, 103, 346, 103, 346, 110, 320, 110, 0.28627413511276245, 1, 0.6564706563949585
228, 120, 401, 120, 401, 134, 228, 134, 0.6059622764587402, 0, 0.9976128339767456
498, 136, 633, 139, 633, 166, 498, 162, 0.8904699683189392, 0, 0.9999983310699463
240, 146, 331, 146, 331, 156, 240, 156, 0.3413884937763214, 0, 0.9404994249343872
20, 152, 92, 152, 92, 164, 20, 164, 0.9489893913269043, 0, 0.9999954700469971
334, 149, 346, 149, 346, 156, 334, 156, 0.10683919489383698, 0, 0.8992161154747009
226, 159, 404, 160, 404, 175, 226, 174, 0.7109599709510803, 0, 1.0
227, 175, 402, 176, 402, 191, 227, 190, 0.7400180101394653, 0, 1.0
502, 185, 546, 185, 546, 197, 502, 197, 0.628510057926178, 0, 0.8538355231285095
39, 550, 2220, 567, 2217, 919, 36, 902, 0.8904661536216736, 0, 0.9999970197677612
1397, 1112, 1579, 1117, 1579, 1153, 1397, 1148, 0.8436309695243835, 0, 1.0
857, 693, 1473, 680, 1477, 883, 860, 896, 0.9802031517028809, 0, 0.8849132657051086
961, 906, 1451, 923, 1447, 1040, 958, 1023, 0.884061336517334, 1, 0.5595430135726929
1079, 1036, 1350, 1063, 1340, 1173, 1069, 1146, 0.646187424659729, 0, 0.9810224175453186
565, 775, 2018, 758, 2022, 1013, 568, 1030, 0.9955604672431946, 0, 1.0
405, 785, 522, 778, 532, 968, 415, 975, 0.17736949026584625, 1, 0.5226061940193176
984, 1037, 1486, 1023, 1486, 1105, 984, 1118, 0.9653555750846863, 0, 1.0
309, 1176, 2135, 1128, 2135, 1220, 309, 1268, 0.9628036618232727, 0, 0.9999996423721313
302, 1319, 1623, 1281, 1626, 1373, 306, 1411, 0.9526675343513489, 0, 1.0
292, 1458, 1629, 1411, 1633, 1502, 296, 1550, 0.9796017408370972, 0, 1.0
851, 1638, 1849, 1611, 1849, 1693, 851, 1720, 0.9815851449966431, 0, 0.9999998807907104
3379, 343, 4076, 343, 4076, 666, 3379, 666, 0.9971206188201904, 0, 1.0
710, 426, 2305, 413, 2305, 670, 710, 683, 0.9953855276107788, 0, 1.0
399, 1421, 555, 1431, 552, 1478, 395, 1468, 0.9231658577919006, 0, 1.0
419, 1495, 542, 1495, 542, 1543, 419, 1543, 0.8795686364173889, 0, 1.0
462, 741, 2716, 695, 2723, 994, 469, 1041, 0.986605167388916, 0, 0.9953776597976685
8, 26, 353, 14, 357, 136, 12, 148, 0.8782879710197449, 0, 0.5505063533782959
48, 239, 338, 220, 340, 268, 51, 287, 0.8196791410446167, 0, 0.8304580450057983
137, 435, 518, 428, 519, 487, 138, 494, 0.9179124236106873, 0, 1.0
139, 511, 268, 508, 268, 525, 139, 528, 0.993086040019989, 0, 1.0
335, 509, 503, 507, 503, 521, 335, 523, 0.9525065422058105, 0, 1.0
102, 566, 116, 580, 102, 594, 88, 580, 0.3978097438812256, 0, 0.9666354060173035
143, 568, 441, 563, 441, 593, 143, 598, 0.9175398945808411, 0, 0.9999998807907104
254, 1773, 1167, 1773, 1167, 1923, 254, 1923, 0.9971607327461243, 0, 0.9999948740005493
1193, 1923, 1995, 1923, 1995, 2073, 1193, 2073, 0.9923180341720581, 0, 1.0
1604, 2320, 2122, 2310, 2122, 2356, 1604, 2366, 0.9835067391395569, 0, 1.0
2119, 2343, 2155, 2343, 2155, 2370, 2119, 2370, 0.27658894658088684, 1, 0.9040175080299377
1604, 2380, 2122, 2363, 2122, 2410, 1604, 2426, 0.9784672260284424, 0, 1.0
371, 816, 433, 816, 433, 839, 371, 839, 0.7488975524902344, 0, 0.8038967847824097
326, 1783, 1118, 1746, 1128, 1923, 335, 1959, 0.9940050840377808, 0, 0.9999880790710449
192, 1933, 205, 1933, 205, 1963, 192, 1963, 0.02071472816169262, 0, 0.768029510974884
274, 74, 645, 88, 628, 535, 258, 521, 0.98737633228302, 0, 0.7518607974052429
654, 203, 695, 203, 700, 585, 659, 585, 0.9171562194824219, 0, 0.9999994039535522
179, 220, 520, 220, 520, 324, 179, 324, 0.92350172996521, 0, 0.9963501691818237
476, 361, 720, 363, 720, 395, 476, 393, 0.9417963624000549, 0, 1.0
130, 2270, 2272, 2320, 2266, 2593, 123, 2543, 0.9397369623184204, 0, 0.9999996423721313
539, 265, 1057, 225, 1065, 313, 546, 353, 0.9193146824836731, 0, 0.9999816417694092
165, 7, 206, 7, 206, 32, 165, 32, 0.2947738766670227, 0, 0.5589979887008667
113, 320, 273, 318, 273, 355, 113, 356, 0.9906705617904663, 0, 1.0
57, 360, 329, 360, 329, 391, 57, 391, 0.9706146121025085, 0, 1.0
293, 1230, 675, 1216, 678, 1283, 296, 1296, 0.9725096225738525, 0, 0.9999215602874756
348, 1676, 831, 1666, 831, 1736, 348, 1746, 0.9942807555198669, 0, 1.0
267, 1806, 909, 1789, 909, 1856, 267, 1873, 0.9264400005340576, 0, 1.0
538, 1906, 560, 1906, 560, 1923, 538, 1923, 0.03222358226776123, 0, 0.6413708925247192
1571, 903, 2194, 903, 2194, 1019, 1571, 1019, 0.8814849853515625, 0, 0.9999998807907104
1571, 1030, 1963, 1036, 1963, 1103, 1571, 1096, 0.846832811832428, 0, 0.999595582485199
1568, 1110, 1796, 1110, 1796, 1170, 1568, 1170, 0.3895346522331238, 0, 0.9517517685890198
32, 2510, 2315, 2510, 2315, 3046, 32, 3046, 0.9424839019775391, 0, 1.0
381, 550, 1415, 606, 1405, 779, 371, 723, 0.9039632081985474, 0, 0.9841152429580688
1431, 673, 1992, 696, 1989, 786, 1428, 763, 0.9259318709373474, 0, 1.0
1403, 27, 1696, 20, 1696, 81, 1403, 88, 0.7439139485359192, 0, 0.6670445799827576
1559, 88, 1686, 88, 1686, 125, 1559, 125, 0.6086747050285339, 0, 0.9999996423721313
691, 251, 1493, 203, 1503, 404, 701, 452, 0.9997402429580688, 0, 0.926592230796814
718, 503, 1500, 448, 1513, 639, 731, 693, 0.9930654168128967, 0, 1.0
1551, 814, 2004, 814, 2004, 943, 1551, 943, 0.7944555878639221, 0, 0.9999992847442627
1572, 1077, 1980, 1089, 1976, 1191, 1568, 1178, 0.6645368337631226, 0, 0.998130738735199
914, 1580, 1566, 1591, 1566, 1686, 914, 1676, 0.9546405673027039, 0, 1.0
1988, 1703, 2052, 1703, 2052, 1727, 1988, 1727, 0.8881679773330688, 0, 0.9999995231628418
2115, 1886, 2285, 1900, 2281, 1951, 2112, 1937, 0.8919759392738342, 0, 0.9999995231628418
1297, 1636, 3177, 1593, 3186, 1967, 1306, 2011, 0.9685338735580444, 0, 0.9146804213523865
1271, 291, 3353, 121, 3410, 822, 1328, 992, 0.9013330936431885, 0, 0.9995864033699036
376, 635, 1008, 648, 1008, 770, 376, 757, 0.9990519881248474, 0, 1.0
635, 787, 762, 787, 762, 835, 635, 835, 0.8982306718826294, 0, 0.9999991655349731
276, 827, 1113, 853, 1113, 944, 276, 918, 0.944536030292511, 0, 0.9569516777992249
2836, 975, 3800, 2058, 3116, 2367, 2156, 1571, 0.08256786316633224, 1, 0.5066614151000977
2993, 1366, 3112, 1366, 3112, 1558, 2993, 1558, 0.5123977661132812, 0, 0.9886767864227295
2954, 1406, 3028, 1406, 3028, 1488, 2954, 1488, 0.055026352405548096, 1, 0.7709069848060608
2993, 1475, 3015, 1475, 3015, 1488, 2993, 1488, 0.11538250744342804, 0, 0.7485327124595642
3660, 1506, 3809, 1506, 3809, 1645, 3660, 1645, 0.9897259473800659, 0, 0.8838772773742676
3664, 1697, 3765, 1697, 3765, 1797, 3664, 1797, 0.9948905110359192, 0, 0.5326551198959351
2445, 1749, 2498, 1802, 2450, 1845, 2397, 1793, 0.1391061395406723, 0, 0.5919912457466125
2897, 2041, 2945, 2041, 2945, 2159, 2897, 2159, 0.8811764717102051, 1, 0.9607288837432861
3625, 2124, 3778, 2124, 3778, 2276, 3625, 2276, 0.988783061504364, 0, 0.9728237986564636
188, 2246, 420, 2246, 420, 2363, 188, 2363, 0.1293952465057373, 0, 0.7567108869552612
1315, 996, 2261, 962, 2274, 1292, 1328, 1327, 0.99567711353302, 0, 0.9999996423721313
189, 333, 2378, 353, 2368, 1275, 179, 1254, 0.9944314956665039, 0, 0.9999731779098511
19, 636, 1154, 769, 1128, 1009, 0, 876, 0.9922538995742798, 0, 0.9999626874923706
71, 1306, 394, 1306, 394, 1656, 71, 1656, 0.9842218160629272, 0, 0.6213027834892273
401, 1473, 436, 1493, 410, 1543, 375, 1526, 0.08409127593040466, 1, 0.5839276909828186
1124, 758, 1396, 771, 1386, 1013, 1114, 999, 0.9958425760269165, 0, 0.9998780488967896
951, 1088, 1530, 1088, 1530, 1241, 951, 1241, 0.9199363589286804, 0, 1.0
1080, 1944, 1320, 1924, 1337, 2125, 1097, 2145, 0.9927852153778076, 0, 0.9962772727012634
558, 2240, 1809, 2162, 1816, 2274, 565, 2352, 0.9765246510505676, 0, 1.0
460, 18, 553, 11, 556, 45, 462, 52, 0.8941977024078369, 0, 0.977992594242096
1196, 14, 1266, 14, 1266, 114, 1196, 114, 0.809429943561554, 0, 0.9889870285987854
33, 48, 974, 9, 985, 256, 44, 296, 0.8741001486778259, 0, 0.9999998807907104
310, 824, 1520, 768, 1528, 913, 319, 969, 0.9894475340843201, 0, 0.9552903175354004
308, 1106, 1394, 1028, 1405, 1201, 319, 1279, 0.9048454761505127, 0, 1.0
279, 701, 1772, 692, 1772, 1003, 279, 1012, 0.83514404296875, 0, 1.0
279, 1065, 1679, 1043, 1679, 1122, 279, 1144, 0.9959895610809326, 0, 0.9999995231628418
2043, 1902, 2601, 1889, 2605, 2042, 2047, 2055, 0.9947414398193359, 0, 1.0
2082, 2073, 2348, 2073, 2348, 2121, 2082, 2121, 0.9815171360969543, 0, 1.0
731, 3256, 983, 3256, 983, 3392, 731, 3392, 0.8888939619064331, 0, 1.0
771, 3427, 873, 3427, 873, 3458, 771, 3458, 0.6675447821617126, 0, 0.9999992847442627
886, 3427, 952, 3427, 952, 3462, 886, 3462, 0.1629868745803833, 0, 0.8243716955184937
665, 2200, 1451, 2160, 1460, 2336, 675, 2376, 0.7619234323501587, 0, 0.9999996423721313
1552, 2236, 2145, 2210, 2148, 2303, 1555, 2330, 0.8474886417388916, 0, 1.0
34, 41, 258, 56, 255, 106, 31, 92, 0.8841640949249268, 0, 0.9999998807907104
30, 106, 248, 124, 245, 151, 27, 133, 0.9525839686393738, 0, 1.0
194, 202, 266, 210, 263, 234, 191, 227, 0.8804322481155396, 0, 0.8860260844230652
198, 229, 266, 235, 263, 260, 195, 253, 0.9803754091262817, 0, 0.9999865293502808
332, 1383, 774, 1373, 774, 1458, 332, 1468, 0.4919278025627136, 0, 0.9974689483642578
445, 1495, 465, 1495, 465, 1509, 445, 1509, 0.055040184408426285, 1, 0.5749536156654358
931, 751, 1832, 720, 1842, 985, 941, 1016, 0.941638708114624, 0, 1.0
1307, 1043, 1812, 1043, 1812, 1329, 1307, 1329, 0.9832021594047546, 0, 0.9999852180480957
944, 1067, 1337, 1067, 1337, 1309, 944, 1309, 0.9993096590042114, 0, 0.9999996423721313
723, 2606, 772, 2620, 763, 2670, 710, 2656, 0.32714685797691345, 0, 0.9671239852905273
1317, 2673, 1907, 2683, 1907, 2790, 1317, 2780, 0.88057941198349, 0, 0.9999997615814209
1320, 2800, 1636, 2800, 1636, 2910, 1320, 2910, 0.9976363778114319, 0, 0.670080840587616
